mid,title,rating,ranking,type,genre,rdate,language,cover,description,trailer,released,year
9335498,Demon Slayer: Kimetsu no Yaiba,8.7,121,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Fantasy"", ""Thriller""]",2019-,"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BZjZjNzI5MDctY2Y4YS00NmM4LTljMmItZTFkOTExNGI3ODRhXkEyXkFqcGdeQXVyNjc3MjQzNTI@.jpg,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister.",https://www.youtube.com/watch?v=ATJYac_dORw,TRUE,2019
0088484,Blackadder II,8.6,122,tv series,"[""Comedy""]",1986-1986,"[""English""]",https://m.media-amazon.com/images/M/MV5BMTI4NDc1NDg0N15BMl5BanBnXkFtZTYwNjk0MTc5.jpg,"In the Tudor court of Elizabeth I, Lord Edmund Blackadder strives to win Her Majesty's favour while attempting to avoid a grisly fate should he offend her.",Null,TRUE,1986
1266020,Parks and Recreation,8.6,123,tv series,"[""Comedy""]",2009-2015,"[""English""]",https://m.media-amazon.com/images/M/MV5BMjA5MjUxNDgwNF5BMl5BanBnXkFtZTgwMDI5NjMwNDE@.jpg,The absurd antics of an Indiana town's public officials as they pursue sundry projects to make their city a better place.,Null,TRUE,2009
0106179,The X-Files,8.6,124,tv series,"[""Crime"", ""Drama"", ""Mystery"", ""Sci-Fi"", ""Thriller""]",1993-2018,"[""English""]",https://m.media-amazon.com/images/M/MV5BZDA0MmM4YzUtMzYwZC00OGI2LWE0ODctNzNhNTkwN2FmNTVhXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,"Two F.B.I. Agents, Fox Mulder the believer and Dana Scully the skeptic, investigate the strange and unexplained, while hidden forces work to impede their efforts.",Null,TRUE,1993
1641384,Young Justice,8.6,125,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Crime"", ""Romance"", ""Sci-Fi""]",2010-,"[""English""]",https://m.media-amazon.com/images/M/MV5BMTAwYzE4NzItY2Q3Zi00NjRmLWE5ZTAtMDM5OWIyMmQ3MTFlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,Teenage superheroes strive to prove themselves as members of the Justice League.,Null,TRUE,2010
0387764,Peep Show,8.6,126,tv series,"[""Comedy""]",2003-2015,"[""English""]",https://m.media-amazon.com/images/M/MV5BZjYwMWJhOWMtZTc5ZC00MGY0LTg0ZjktMzFhODhhZGZhNDRjXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,Mark and Jez are a couple of twenty-something roommates who have nothing in common - except for the fact that their lives are anything but normal. Mayhem ensues as the pair strive to cope with day-to-day life.,Null,TRUE,2003
0758745,Friday Night Lights,8.6,127,tv series,"[""Drama"", ""Sport""]",2006-2011,"[""English""]",https://m.media-amazon.com/images/M/MV5BYTkxZDVhZGItZjM3Yi00YTU1LTk2ZDYtYTI4NTg2Mjc0NWY1XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,"A drama that follows the lives of the Dillon Panthers, one of the nation's best high school football teams, and their head coach Eric Taylor.",Null,TRUE,2006
5290382,Mindhunter,8.6,128,tv series,"[""Crime"", ""Drama"", ""Thriller""]",2017-2019,"[""English""]",https://m.media-amazon.com/images/M/MV5BNWNmYzQ1ZWUtYTQ3ZS00Y2UwLTlkMDctZThlOTJkMGJiNzBiXkEyXkFqcGdeQXVyNjg2NjQwMDQ@.jpg,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases.",Null,TRUE,2017
2049116,Gomorrah,8.7,129,tv series,"[""Crime"", ""Drama"", ""Thriller""]",2014-2021,"[""Italian"", ""Neapolitan""]",https://m.media-amazon.com/images/M/MV5BMTgzNmNjZGQtMjM3ZC00Y2Y2LTlkZGItM2EwNTM2MmUyMDExXkEyXkFqcGdeQXVyMTMxNjUyMDkx.jpg,Ciro disregards tradition in his attempt to become the next boss of his crime syndicate. The internal power struggle puts him and his entire family's life at risk.,https://www.youtube.com/watch?v=egtdYTuRKto,TRUE,2014
10530900,Gullak,9.1,130,tv series,"[""Comedy"", ""Drama"", ""Family""]",2019-,"[""Hindi""]",https://m.media-amazon.com/images/M/MV5BMmRjOTBjMGEtMGFmZi00MDc0LTgwNzMtNjMzZTUyM2M4ZTY1XkEyXkFqcGdeQXVyNDY4NjAxNTc@.jpg,"Set in quaint by-lanes in the heart of India, Gullak is a collection of disarming and relatable tales of the Mishra family.",Null,TRUE,2019
12343534,Jujutsu Kaisen,8.7,131,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Fantasy"", ""Thriller""]",2020-,"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BNzQyYzU3Y2MtOWY2Yy00ZGM2LTg3ZTUtMDJkZTJiMmEzMjYxXkEyXkFqcGdeQXVyMTI2NTY3NDg5.jpg,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.,Null,TRUE,2020
0475784,Westworld,8.6,132,tv series,"[""Drama"", ""Mystery"", ""Sci-Fi""]",2016-,"[""English""]",https://m.media-amazon.com/images/M/MV5BMTRmYzNmOTctZjMwOS00ODZlLWJiZGQtNDg5NDY5NjE3MTczXkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg,"Set at the intersection of the near future and the reimagined past, explore a world in which every human appetite can be indulged without consequence.",Null,TRUE,2016
0434706,Monster,8.6,133,tv series,"[""Animation"", ""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",2004-2010,"[""English"", ""Japanese""]",https://m.media-amazon.com/images/M/MV5BMzZkOGE4OTItM2RlZi00ZGM5LTlhMDAtZWQxOTlhYTM5NmZkXkEyXkFqcGdeQXVyMTI2OTMwNDcw.jpg,A brilliant neurosurgeon finds his life in utter turmoil after getting involved with a psychopathic former patient.,https://www.youtube.com/watch?v=hA-lmaz4AM8,TRUE,2004
0314979,Battlestar Galactica,8.6,134,tv series,"[""Action"", ""Adventure"", ""Drama"", ""Sci-Fi""]",2003-2003,"[""English""]",https://m.media-amazon.com/images/M/MV5BZjJlYzgzOWUtZmJlZi00ZGM4LTliNzctNWFkNThlMDJhZDQxXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,"Following the destruction of the Twelve Colonies of Kobol by the Cylons, a rag-tag fugitive fleet of the last remnants of mankind flees the pursuing Cylons while simultaneously searching for their true home: Earth.",Null,TRUE,2003
5555260,This Is Us,8.6,135,tv series,"[""Comedy"", ""Drama"", ""Romance""]",2016-2022,"[""English""]",https://m.media-amazon.com/images/M/MV5BYjNlOWY2OWEtMGQyOC00YWQ4LWJkMjUtYzU4NGEzNjM2MWY0XkEyXkFqcGdeQXVyODUxOTU0OTg@.jpg,"A heartwarming and emotional story about a unique set of triplets, their struggles and their wonderful parents.",Null,TRUE,2016
