mid,title,rating,ranking,type,genre,rdate,language,cover,description,trailer,released,year
1832382,A Separation,8.3,114,movie,"[""Drama""]",29 Oct 2012 (India),"[""Persian""]",https://m.media-amazon.com/images/M/MV5BN2JmMjViMjMtZTM5Mi00ZGZkLTk5YzctZDg5MjFjZDE4NjNkXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer's disease.,https://www.youtube.com/watch?v=58Onuy5USTc,TRUE,2012
70735,The Sting,8.3,115,movie,"[""Comedy"", ""Crime"", ""Drama""]",25 Dec 1973 (Canada),"[""English""]",https://m.media-amazon.com/images/M/MV5BNGU3NjQ4YTMtZGJjOS00YTQ3LThmNmItMTI5MDE2ODI3NzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,Two grifters team up to pull off the ultimate con.,Null,TRUE,1973
86250,Scarface,8.3,116,movie,"[""Crime"", ""Drama""]",1990 (India),"[""English"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BNjdjNGQ4NDEtNTEwYS00MTgxLTliYzQtYzE2ZDRiZjFhZmNlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,"In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed.",https://www.youtube.com/watch?v=7pQQHnqBa2E,TRUE,1990
208092,Snatch,8.3,117,movie,"[""Comedy"", ""Crime""]",31 Oct 2019 (India),"[""English"", ""Russian""]",https://m.media-amazon.com/images/M/MV5BMTA2NDYxOGYtYjU1Mi00Y2QzLTgxMTQtMWI1MGI0ZGQ5MmU4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",Null,TRUE,2019
8579674,1917,8.3,118,movie,"[""Action"", ""Drama"", ""War""]",17 Jan 2020 (India),"[""English"", ""French"", ""German""]",https://m.media-amazon.com/images/M/MV5BOTdmNTFjNDEtNzg0My00ZjkxLTg1ZDAtZTdkMDc2ZmFiNWQ1XkEyXkFqcGdeQXVyNTAzNzgwNTg@.jpg,"April 6th, 1917. As a regiment assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.",https://www.youtube.com/watch?v=gZjQROMAh_s,TRUE,2020
211915,Amélie,8.3,119,movie,"[""Comedy"", ""Romance""]",25 Apr 2001 (Belgium),"[""French"", ""Russian"", ""English""]",https://m.media-amazon.com/images/M/MV5BNDg4NjM1YjMtYmNhZC00MjM0LWFiZmYtNGY1YjA3MzZmODc5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg,"Amélie is an innocent and naive girl in Paris with her own sense of justice. She decides to help those around her and, along the way, discovers love.",Null,TRUE,2001
56592,To Kill a Mockingbird,8.3,120,movie,"[""Crime"", ""Drama""]",06 Mar 1963 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BNmVmYzcwNzMtMWM1NS00MWIyLThlMDEtYzUwZDgzODE1NmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,"Atticus Finch, a widowed lawyer in Depression-era Alabama, defends a black man against an undeserved rape charge, and his children against prejudice.",Null,TRUE,1963
435761,Toy Story 3,8.2,121,movie,"[""Animation"", ""Adventure"", ""Comedy"", ""Family"", ""Fantasy""]",25 Jun 2010 (India),"[""English"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@.jpg,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",https://www.youtube.com/watch?v=JcpWXaA2qeg,TRUE,2010
59578,For a Few Dollars More,8.2,122,movie,"[""Western""]",20 Dec 1965 (Greece),"[""Italian"", ""English""]",https://m.media-amazon.com/images/M/MV5BNWM1NmYyM2ItMTFhNy00NDU0LThlYWUtYjQyYTJmOTY0ZmM0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,Two bounty hunters with the same intentions team up to track down a Western outlaw.,Null,TRUE,1965
15097216,Jai Bhim,9.5,123,movie,"[""Crime"", ""Drama""]",02 Nov 2021 (India),"[""Tamil""]",https://m.media-amazon.com/images/M/MV5BY2Y5ZWMwZDgtZDQxYy00Mjk0LThhY2YtMmU1MTRmMjVhMjRiXkEyXkFqcGdeQXVyMTI1NDEyNTM5.jpg,"When a tribal man is arrested for a case of alleged theft, his wife turns to a human-rights lawyer to help bring justice.",Null,TRUE,2021
1049413,Up,8.2,124,movie,"[""Animation"", ""Adventure"", ""Comedy"", ""Drama"", ""Family""]",11 Sep 2009 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BMTk3NDE2NzI4NF5BMl5BanBnXkFtZTgwNzE1MzEyMTE@.jpg,"78-year-old Carl Fredricksen travels to Paradise Falls in his house equipped with balloons, inadvertently taking a young stowaway.",https://www.youtube.com/watch?v=HWEW_qTLSEE,TRUE,2009
97576,Indiana Jones and the Last Crusade,8.2,125,movie,"[""Action"", ""Adventure""]",26 Jul 1990 (India),"[""English"", ""German"", ""Greek"", ""Arabic""]",https://m.media-amazon.com/images/M/MV5BMjNkMzc2N2QtNjVlNS00ZTk5LTg0MTgtODY2MDAwNTMwZjBjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg,"In 1938, after his father Professor Henry Jones, Sr. goes missing while pursuing the Holy Grail, Professor Henry ""Indiana"" Jones, Jr. finds himself up against Adolf Hitler's Nazis again to stop them from obtaining its powers.",https://www.youtube.com/watch?v=sagmdpkWUqc,TRUE,1990
113277,Heat,8.2,126,movie,"[""Action"", ""Crime"", ""Drama""]",15 Dec 1995 (USA),"[""English"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BNGMwNzUwNjYtZWM5NS00YzMyLWI4NjAtNjM0ZDBiMzE1YWExXkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg,A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a clue at their latest heist.,https://www.youtube.com/watch?v=0xbBLJ1WGwQ,TRUE,1995
119488,L.A. Confidential,8.2,127,movie,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",19 Sep 1997 (USA),"[""English""]",https://m.media-amazon.com/images/M/MV5BMDQ2YzEyZGItYWRhOS00MjBmLTkzMDUtMTdjYzkyMmQxZTJlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.",https://www.youtube.com/watch?v=6sOXrY5yV4g,TRUE,1997
55630,Yojimbo,8.2,128,movie,"[""Action"", ""Drama"", ""Thriller""]",25 Apr 1961 (Japan),"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BZThiZjAzZjgtNDU3MC00YThhLThjYWUtZGRkYjc2ZWZlOTVjXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,A crafty ronin comes to a town divided by two criminal gangs and decides to play them against each other to free the town.,Null,TRUE,1961
89881,Ran,8.2,129,movie,"[""Action"", ""Drama"", ""War""]",01 Jun 1985 (Japan),"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BNTEyNjg0MDM4OF5BMl5BanBnXkFtZTgwODI0NjUxODE@.jpg,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",https://www.youtube.com/watch?v=YwP_kXyd-Rw,TRUE,1985
95016,Die Hard,8.2,130,movie,"[""Action"", ""Thriller""]",14 Feb 2013 (India),"[""English"", ""German"", ""Italian"", ""Japanese""]",https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,An NYPD officer tries to save his wife and several others taken hostage by German terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,https://www.youtube.com/watch?v=jaJuwKCmJbY,TRUE,2013
42876,Rashomon,8.2,131,movie,"[""Crime"", ""Drama"", ""Mystery""]",26 Aug 1950 (Japan),"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BMjEzMzA4NDE2OF5BMl5BanBnXkFtZTcwNTc5MDI2NQ@@.jpg,"The rape of a bride and the murder of her samurai husband are recalled from the perspectives of a bandit, the bride, the samurai's ghost and a woodcutter.",Null,TRUE,1950
6966692,Green Book,8.2,132,movie,"[""Biography"", ""Comedy"", ""Drama"", ""Music""]",21 Nov 2018 (India),"[""English"", ""Italian"", ""Russian"", ""German""]",https://m.media-amazon.com/images/M/MV5BYzIzYmJlYTYtNGNiYy00N2EwLTk4ZjItMGYyZTJiOTVkM2RlXkEyXkFqcGdeQXVyODY1NDk1NjE@.jpg,A working-class Italian-American bouncer becomes the driver of an African-American classical pianist on a tour of venues through the 1960s American South.,https://www.youtube.com/watch?v=QkZxoko_HC0,TRUE,2018
363163,Downfall,8.2,133,movie,"[""Biography"", ""Drama"", ""History"", ""War""]",04 Jul 2006 (India),"[""German"", ""Russian"", ""French"", ""English""]",https://m.media-amazon.com/images/M/MV5BMTU0NTU5NTAyMl5BMl5BanBnXkFtZTYwNzYwMDg2.jpg,"Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.",Null,TRUE,2006
71853,Monty Python and the Holy Grail,8.2,134,movie,"[""Adventure"", ""Comedy"", ""Fantasy""]",06 Dec 1979 (India),"[""English"", ""French"", ""Latin""]",https://m.media-amazon.com/images/M/MV5BN2IyNTE4YzUtZWU0Mi00MGIwLTgyMmQtMzQ4YzQxYWNlYWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,"King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles.",https://www.youtube.com/watch?v=scD4_ZVDD-8,TRUE,1979
42192,All About Eve,8.2,135,movie,"[""Drama""]",01 May 1951 (India),"[""English"", ""French""]",https://m.media-amazon.com/images/M/MV5BMTY2MTAzODI5NV5BMl5BanBnXkFtZTgwMjM4NzQ0MjE@.jpg,A seemingly timid but secretly ruthless ingénue insinuates herself into the lives of an aging Broadway star and her circle of theater friends.,https://www.youtube.com/watch?v=MILphnfj2mo,TRUE,1951
53291,Some Like It Hot,8.2,136,movie,"[""Comedy"", ""Music"", ""Romance""]",19 Mar 1959 (USA),"[""English""]",https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",https://www.youtube.com/watch?v=rI_lUHOCcbc,TRUE,1959
372784,Batman Begins,8.2,137,movie,"[""Action"", ""Adventure""]",17 Jun 2005 (India),"[""English"", ""Mandarin""]",https://m.media-amazon.com/images/M/MV5BOTY4YjI2N2MtYmFlMC00ZjcyLTg3YjEtMDQyM2ZjYzQ5YWFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from corruption.",https://www.youtube.com/watch?v=neY2xVmOfUM,TRUE,2005
105695,Unforgiven,8.2,138,movie,"[""Drama"", ""Western""]",09 Oct 2020 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BODM3YWY4NmQtN2Y3Ni00OTg0LWFhZGQtZWE3ZWY4MTJlOWU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,"Retired Old West gunslinger William Munny reluctantly takes on one last job, with the help of his old partner Ned Logan and a young man, The ""Schofield Kid.""",https://www.youtube.com/watch?v=ftTX4FoBWlE,TRUE,2020
118849,Children of Heaven,8.3,139,movie,"[""Drama"", ""Family"", ""Sport""]",1997 (Iran),"[""Persian""]",https://m.media-amazon.com/images/M/MV5BZTYwZWQ4ZTQtZWU0MS00N2YwLWEzMDItZWFkZWY0MWVjODVhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,"After a boy loses his sister's pair of shoes, he goes on a series of adventures in order to find them. When he can't, he tries a new way to ""win"" a new pair.",Null,TRUE,1997
347149,Howl's Moving Castle,8.2,140,movie,"[""Animation"", ""Adventure"", ""Family"", ""Fantasy""]",01 Apr 2020 (India),"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BNmM4YTFmMmItMGE3Yy00MmRkLTlmZGEtMzZlOTQzYjk3MzA2XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,"When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",https://www.youtube.com/watch?v=iwROgK94zcM,TRUE,2020
993846,The Wolf of Wall Street,8.2,141,movie,"[""Biography"", ""Comedy"", ""Crime"", ""Drama""]",03 Jan 2014 (India),"[""English"", ""French""]",https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@.jpg,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.",https://www.youtube.com/watch?v=iszwuX1AK6A,TRUE,2014
55031,Judgment at Nuremberg,8.2,142,movie,"[""Drama"", ""War""]",18 Dec 1961 (Sweden),"[""English"", ""German""]",https://m.media-amazon.com/images/M/MV5BNDc2ODQ5NTE2MV5BMl5BanBnXkFtZTcwODExMjUyNA@@.jpg,"In 1948, an American court in occupied Germany tries four Nazis judged for war crimes.",Null,TRUE,1961
57115,The Great Escape,8.2,143,movie,"[""Adventure"", ""Drama"", ""History"", ""Thriller"", ""War""]",04 Jul 1963 (Turkey),"[""English"", ""German"", ""French"", ""Russian"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BNzA2NmYxMWUtNzBlMC00MWM2LTkwNmQtYTFlZjQwODNhOWE0XkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg,Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.,Null,TRUE,1963
112641,Casino,8.2,144,movie,"[""Crime"", ""Drama""]",03 Jul 2013 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BMTcxOWYzNDYtYmM4YS00N2NkLTk0NTAtNjg1ODgwZjAxYzI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,"A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive compete against each other over a gambling empire, and over a fast-living and fast-loving socialite.",Null,TRUE,2013
469494,There Will Be Blood,8.2,145,movie,"[""Drama""]",30 Jan 2008 (India),"[""English"", ""American Sign Language""]",https://m.media-amazon.com/images/M/MV5BMjAxODQ4MDU5NV5BMl5BanBnXkFtZTcwMDU4MjU1MQ@@.jpg,"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.",https://www.youtube.com/watch?v=FeSLPELpMeM,TRUE,2008
40897,The Treasure of the Sierra Madre,8.2,146,movie,"[""Adventure"", ""Drama"", ""Western""]",24 Jan 1948 (USA),"[""English"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BOTJlZWMxYzEtMjlkMS00ODE0LThlM2ItMDI3NGQ2YjhmMzkxXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg,Two down-on-their-luck Americans searching for work in 1920s Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.,Null,TRUE,1948
457430,Pan's Labyrinth,8.2,147,movie,"[""Drama"", ""Fantasy"", ""War""]",06 Aug 2018 (India),"[""Spanish""]",https://m.media-amazon.com/images/M/MV5BNzJlMjI2NjEtY2FmNy00ZTE0LWJjYWEtZDg0YmY1ZDBlNmEyXkEyXkFqcGdeQXVyOTI5NTk5NTQ@.jpg,"In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.",Null,TRUE,2018
268978,A Beautiful Mind,8.2,148,movie,"[""Biography"", ""Drama""]",09 Oct 2020 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BMzcwYWFkYzktZjAzNC00OGY1LWI4YTgtNzc5MzVjMDVmNjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish.",https://www.youtube.com/watch?v=aS_d0Ayjw4o,TRUE,2020
1305806,The Secret in Their Eyes,8.2,149,movie,"[""Drama"", ""Mystery"", ""Romance"", ""Thriller""]",13 Aug 2009 (Argentina),"[""Spanish""]",https://m.media-amazon.com/images/M/MV5BY2FhZGI5M2QtZWFiZS00NjkwLWE4NWQtMzg3ZDZjNjdkYTJiXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,https://www.youtube.com/watch?v=N3b0PFCrayE,TRUE,2009
81398,Raging Bull,8.2,150,movie,"[""Biography"", ""Drama"", ""Sport""]",19 Dec 1980 (USA),"[""English""]",https://m.media-amazon.com/images/M/MV5BYjRmODkzNDItMTNhNi00YjJlLTg0ZjAtODlhZTM0YzgzYThlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@.jpg,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",Null,TRUE,1980
71411,Dersu Uzala,8.3,151,movie,"[""Adventure"", ""Biography"", ""Drama""]",02 Aug 1975 (Japan),"[""Russian"", ""Chinese""]",https://m.media-amazon.com/images/M/MV5BYWY0OWJlZTgtMWUzNy00MGJhLTk5YzQtNmY5MDEwOTIxNjMyXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,The Russian army sends an explorer on an expedition to the snowy Siberian wilderness where he makes friends with a seasoned local hunter.,Null,TRUE,1975
71315,Chinatown,8.2,152,movie,"[""Drama"", ""Mystery"", ""Thriller""]",09 Feb 2013 (India),"[""English"", ""Cantonese"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BOGMwYmY5ZmEtMzY1Yi00OWJiLTk1Y2MtMzI2MjBhYmZkNTQ0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,"A private detective hired to expose an adulterer in 1930s Los Angeles finds himself caught up in a web of deceit, corruption, and murder.",https://www.youtube.com/watch?v=T37QkBc4IGY,TRUE,2013
96283,My Neighbor Totoro,8.2,153,movie,"[""Animation"", ""Comedy"", ""Family"", ""Fantasy""]",01 Feb 2020 (India),"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BYzJjMTYyMjQtZDI0My00ZjE2LTkyNGYtOTllNGQxNDMyZjE0XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,"When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.",https://www.youtube.com/watch?v=92a7Hj0ijLs,TRUE,2020
120735,"Lock, Stock and Two Smoking Barrels",8.2,154,movie,"[""Action"", ""Comedy"", ""Crime""]",28 Aug 1998 (UK),"[""English""]",https://m.media-amazon.com/images/M/MV5BMTAyN2JmZmEtNjAyMy00NzYwLThmY2MtYWQ3OGNhNjExMmM4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg,"Eddy persuades his three pals to pool money for a vital poker game against a powerful local mobster, Hatchet Harry. Eddy loses, after which Harry gives him a week to pay back 500,000 pounds.",Null,TRUE,1998
1130884,Shutter Island,8.2,155,movie,"[""Mystery"", ""Thriller""]",04 Jun 2010 (India),"[""English"", ""German""]",https://m.media-amazon.com/images/M/MV5BYzhiNDkyNzktNTZmYS00ZTBkLTk2MDAtM2U0YjU1MzgxZjgzXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,"In 1954, a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane.",https://www.youtube.com/watch?v=5iaYLCiq5RM,TRUE,2010
15864,The Gold Rush,8.2,156,movie,"[""Adventure"", ""Comedy"", ""Drama"", ""Western""]",13 Jul 1925 (Brazil),"[""English""]",https://m.media-amazon.com/images/M/MV5BZjEyOTE4MzMtNmMzMy00Mzc3LWJlOTQtOGJiNDE0ZmJiOTU4L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,"A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall.",Null,TRUE,1925
477348,No Country for Old Men,8.1,157,movie,"[""Crime"", ""Drama"", ""Thriller""]",18 Jan 2008 (India),"[""English"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@.jpg,Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.,https://www.youtube.com/watch?v=38A__WT3-o0,TRUE,2008
46912,Dial M for Murder,8.2,158,movie,"[""Crime"", ""Thriller""]",24 Jul 2020 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BOWIwODIxYWItZDI4MS00YzhhLWE3MmYtMzlhZDIwOTMzZmE5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,A former tennis player tries to arrange his wife's murder after learning of her affair.,Null,TRUE,2020
50976,The Seventh Seal,8.2,159,movie,"[""Drama"", ""Fantasy""]",16 Feb 1957 (Sweden),"[""Swedish"", ""Latin""]",https://m.media-amazon.com/images/M/MV5BM2I1ZWU4YjMtYzU0My00YmMzLWFmNTAtZDJhZGYwMmI3YWQ5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,"A knight returning to Sweden after the Crusades seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.",Null,TRUE,1957
84787,The Thing,8.1,160,movie,"[""Horror"", ""Mystery"", ""Sci-Fi""]",10 Dec 1982 (India),"[""English"", ""Norwegian""]",https://m.media-amazon.com/images/M/MV5BNGViZWZmM2EtNGYzZi00ZDAyLTk3ODMtNzIyZTBjN2Y1NmM1XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,https://www.youtube.com/watch?v=JIdw2B6zipc,TRUE,1982
5027774,"Three Billboards Outside Ebbing, Missouri",8.1,161,movie,"[""Comedy"", ""Crime"", ""Drama""]",23 Feb 2018 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BMjI0ODcxNzM1N15BMl5BanBnXkFtZTgwMzIwMTEwNDI@.jpg,A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,https://www.youtube.com/watch?v=Jit3YhGx5pU,TRUE,2018
1160419,Dune,8.2,162,movie,"[""Action"", ""Adventure"", ""Drama"", ""Sci-Fi""]",22 Oct 2021 (India),"[""English"", ""Mandarin""]",https://m.media-amazon.com/images/M/MV5BN2FjNmEyNWMtYzM0ZS00NjIyLTg5YzYtYThlMGVjNzE1OGViXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"Feature adaptation of Frank Herbert's science fiction novel, about the son of a noble family entrusted with the protection of the most valuable asset and most vital element in the galaxy.",https://www.youtube.com/watch?v=n9xhJrPXop4,TRUE,2021
80678,The Elephant Man,8.1,163,movie,"[""Biography"", ""Drama""]",1983 (India),"[""English"", ""French""]",https://m.media-amazon.com/images/M/MV5BMDVjNjIwOGItNDE3Ny00OThjLWE0NzQtZTU3YjMzZTZjMzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication.",Null,TRUE,1983
167404,The Sixth Sense,8.1,164,movie,"[""Drama"", ""Mystery"", ""Thriller""]",21 May 2019 (India),"[""English"", ""Latin"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BMWM4NTFhYjctNzUyNi00NGMwLTk3NTYtMDIyNTZmMzRlYmQyXkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg,"A frightened, withdrawn Philadelphia boy who communicates with spirits seeks the help of a disheartened child psychologist.",Null,TRUE,2019
4729430,Klaus,8.2,165,movie,"[""Animation"", ""Adventure"", ""Comedy"", ""Family""]",16 Nov 2019 (India),"[""English"", ""Saami""]",https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.",https://www.youtube.com/watch?v=taE3PwurhYM,TRUE,2019
50986,Wild Strawberries,8.2,166,movie,"[""Drama"", ""Romance""]",26 Dec 1957 (Sweden),"[""Swedish"", ""Latin""]",https://m.media-amazon.com/images/M/MV5BZjUzNzA1M2MtMjBlOS00MjFiLWFjMzItNjc3ZjcwNGZlOWIyXkEyXkFqcGdeQXVyMzAxNjg3MjQ@.jpg,"After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence.",Null,TRUE,1957
41959,The Third Man,8.1,167,movie,"[""Film-Noir"", ""Mystery"", ""Thriller""]",03 Sep 1949 (Turkey),"[""English"", ""German"", ""Russian"", ""French""]",https://m.media-amazon.com/images/M/MV5BY2Y3OGIwNTgtYTlmMy00MDg0LWE4MTQtZDE2ODQ3ZThmNGYwXkEyXkFqcGdeQXVyNDQzMDg4Nzk@.jpg,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.",Null,TRUE,1949
107290,Jurassic Park,8.1,168,movie,"[""Action"", ""Adventure"", ""Sci-Fi"", ""Thriller""]",15 Apr 1994 (India),"[""English"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@.jpg,A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,https://www.youtube.com/watch?v=_jKEqDKpJLw,TRUE,1994
120382,The Truman Show,8.1,169,movie,"[""Comedy"", ""Drama""]",14 Nov 1998 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg,An insurance salesman discovers his whole life is actually a reality TV show.,Null,TRUE,1998
434409,V for Vendetta,8.1,170,movie,"[""Action"", ""Drama"", ""Sci-Fi"", ""Thriller""]",04 Oct 2017 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@.jpg,"In a future British tyranny, a shadowy freedom fighter, known only by the alias of ""V,"" plots to overthrow it with the help of a young woman.",https://www.youtube.com/watch?v=lSA7mAHolAw,TRUE,2017
353969,Memories of Murder,8.1,171,movie,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",02 May 2003 (South Korea),"[""Korean"", ""English""]",https://m.media-amazon.com/images/M/MV5BOGViNTg4YTktYTQ2Ni00MTU0LTk2NWUtMTI4OTc1YTM0NzQ2XkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg,"In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.",Null,TRUE,2003
